244.68 2.23E+05
245.04 2.23E+05
245.4 2.24E+05
245.76 2.24E+05
246.12 2.25E+05
246.48 2.25E+05
246.84 2.26E+05
247.2 2.26E+05
247.56 2.27E+05
247.92 2.27E+05
248.28 2.27E+05
248.64 2.28E+05
249 2.28E+05
249.36 2.29E+05
249.72 2.29E+05
250.08 2.30E+05
250.44 2.30E+05
250.8 2.30E+05
251.16 2.31E+05
251.52 2.31E+05
251.88 2.31E+05
252.24 2.31E+05
252.6 2.32E+05
252.96 2.32E+05
253.32 2.32E+05
253.68 2.32E+05
254.04 2.32E+05
254.4 2.32E+05
254.76 2.32E+05
255.12 2.32E+05
255.48 2.32E+05
255.84 2.31E+05
256.2 2.31E+05
256.56 2.31E+05
256.93 2.30E+05
257.29 2.30E+05
257.65 2.30E+05
258.01 2.29E+05
258.37 2.28E+05
258.73 2.28E+05
259.09 2.27E+05
259.45 2.26E+05
259.81 2.25E+05
260.17 2.24E+05
260.53 2.24E+05
260.89 2.22E+05
261.25 2.21E+05
261.61 2.20E+05
261.97 2.19E+05
262.33 2.18E+05
262.69 2.16E+05
263.05 2.15E+05
263.41 2.14E+05
263.77 2.12E+05
264.13 2.10E+05
264.49 2.09E+05
264.85 2.07E+05
265.21 2.06E+05
265.57 2.04E+05
265.93 2.02E+05
266.29 2.00E+05
266.65 1.98E+05
267.01 1.97E+05
267.37 1.95E+05
267.73 1.93E+05
268.09 1.91E+05
268.45 1.89E+05
268.81 1.87E+05
269.17 1.85E+05
269.53 1.83E+05
269.89 1.81E+05
270.26 1.79E+05
270.62 1.77E+05
270.98 1.75E+05
271.34 1.73E+05
271.7 1.70E+05
272.06 1.68E+05
272.42 1.66E+05
272.78 1.64E+05
273.14 1.62E+05
273.5 1.60E+05
273.86 1.58E+05
274.22 1.56E+05
274.58 1.53E+05
274.94 1.51E+05
275.3 1.49E+05
275.66 1.47E+05
276.02 1.45E+05
276.38 1.43E+05
276.74 1.41E+05
277.1 1.38E+05
277.46 1.36E+05
277.82 1.34E+05
278.18 1.32E+05
278.54 1.30E+05
278.9 1.28E+05
279.26 1.26E+05
279.62 1.24E+05
279.98 1.22E+05
280.34 1.20E+05
280.7 1.18E+05
281.06 1.16E+05
281.42 1.14E+05
281.78 1.12E+05
282.14 1.10E+05
282.5 1.08E+05
282.86 1.06E+05
283.22 1.04E+05
283.59 1.02E+05
283.95 1.00E+05
284.31 98678
284.67 96921
285.03 95188
285.39 93479
285.75 91795
286.11 90134
286.47 88497
286.83 86884
287.19 85293
287.55 83725
287.91 82178
288.27 80653
288.63 79148
288.99 77663
289.35 76198
289.71 74752
290.07 73324
290.43 71915
290.79 70522
291.15 69147
291.51 67790
291.87 66449
292.23 65126
292.59 63820
292.95 62533
293.31 61265
293.67 60017
294.03 58789
294.39 57584
294.75 56400
295.11 55240
295.47 54103
295.83 52992
296.19 51906
296.55 50846
296.92 49815
297.28 48812
297.64 47840
298 46900
298.36 45993
298.72 45121
299.08 44283
299.44 43482
299.8 42716
300.16 41987
300.52 41293
300.88 40634
301.24 40011
301.6 39421
301.96 38865
302.32 38342
302.68 37850
303.04 37389
303.4 36957
303.76 36553
304.12 36176
304.48 35824
304.84 35496
305.2 35191
305.56 34907
305.92 34644
306.28 34400
306.64 34174
307 33964
307.36 33770
307.72 33591
308.08 33425
308.44 33272
308.8 33130
309.16 32998
309.52 32877
309.88 32764
310.24 32659
310.61 32561
310.97 32470
311.33 32385
311.69 32304
312.05 32228
312.41 32157
312.77 32089
313.13 32025
313.49 31964
313.85 31906
314.21 31850
314.57 31798
314.93 31747
315.29 31699
315.65 31653
316.01 31609
316.37 31566
316.73 31524
317.09 31483
317.45 31442
317.81 31402
318.17 31362
318.53 31323
318.89 31283
319.25 31244
319.61 31204
319.97 31164
320.33 31124
320.69 31084
321.05 31043
321.41 31003
321.77 30962
322.13 30921
322.49 30880
322.85 30839
323.21 30798
323.57 30756
323.94 30714
324.3 30672
324.66 30629
325.02 30585
325.38 30540
325.74 30494
326.1 30446
326.46 30398
326.82 30347
327.18 30295
327.54 30241
327.9 30186
328.26 30129
328.62 30071
328.98 30010
329.34 29948
329.7 29884
330.06 29818
330.42 29751
330.78 29681
331.14 29609
331.5 29535
331.86 29458
332.22 29380
332.58 29299
332.94 29216
333.3 29131
333.66 29045
334.02 28956
334.38 28866
334.74 28775
335.1 28682
335.46 28588
335.82 28492
336.18 28396
336.54 28298
336.9 28199
337.27 28098
337.63 27997
337.99 27895
338.35 27793
338.71 27690
339.07 27586
339.43 27483
339.79 27380
340.15 27277
340.51 27175
340.87 27074
341.23 26973
341.59 26873
341.95 26775
342.31 26677
342.67 26580
343.03 26485
343.39 26390
343.75 26296
344.11 26203
344.47 26110
344.83 26018
345.19 25925
345.55 25833
345.91 25741
346.27 25649
346.63 25558
346.99 25466
347.35 25375
347.71 25284
348.07 25192
348.43 25101
348.79 25009
349.15 24918
349.51 24827
349.87 24736
350.23 24645
350.6 24555
350.96 24464
351.32 24374
351.68 24285
352.04 24196
352.4 24108
352.76 24020
353.12 23934
353.48 23847
353.84 23761
354.2 23676
354.56 23592
354.92 23508
355.28 23425
355.64 23343
356 23261
356.36 23179
356.72 23097
357.08 23016
357.44 22935
357.8 22855
358.16 22775
358.52 22694
358.88 22614
359.24 22534
359.6 22453
359.96 22372
360.32 22291
360.68 22208
361.04 22125
361.4 22040
361.76 21954
362.12 21866
362.48 21776
362.84 21684
363.2 21589
363.56 21491
363.93 21391
364.29 21286
364.65 21178
365.01 21065
365.37 20948
365.73 20826
366.09 20699
366.45 20567
366.81 20430
367.17 20287
367.53 20138
367.89 19983
368.25 19824
368.61 19659
368.97 19489
369.33 19316
369.69 19139
370.05 18960
370.41 18778
370.77 18595
371.13 18413
371.49 18231
371.85 18052
372.21 17875
372.57 17702
372.93 17534
373.29 17370
373.65 17211
374.01 17058
374.37 16911
374.73 16770
375.09 16635
375.45 16506
375.81 16383
376.17 16266
376.53 16155
376.89 16050
377.25 15950
377.62 15856
377.98 15767
378.34 15682
378.7 15602
379.06 15525
379.42 15453
379.78 15383
380.14 15317
380.5 15253
380.86 15192
381.22 15132
381.58 15075
381.94 15019
382.3 14965
382.66 14912
383.02 14860
383.38 14809
383.74 14758
384.1 14708
384.46 14659
384.82 14610
385.18 14561
385.54 14513
385.9 14464
386.26 14416
386.62 14368
386.98 14320
387.34 14272
387.7 14225
388.06 14177
388.42 14129
388.78 14082
389.14 14035
389.5 13987
389.86 13940
390.22 13893
390.58 13846
390.95 13799
391.31 13752
391.67 13705
392.03 13658
392.39 13612
392.75 13565
393.11 13519
393.47 13472
393.83 13426
394.19 13380
394.55 13333
394.91 13287
395.27 13241
395.63 13196
395.99 13150
396.35 13104
396.71 13059
397.07 13014
397.43 12969
397.79 12924
398.15 12879
398.51 12835
398.87 12791
399.23 12747
399.59 12704
399.95 12661
400.31 12618
400.67 12575
401.03 12533
401.39 12490
401.75 12448
402.11 12407
402.47 12365
402.83 12324
403.19 12283
403.55 12242
403.91 12201
404.28 12161
404.64 12121
405 12081
405.36 12041
405.72 12001
406.08 11962
406.44 11922
406.8 11883
407.16 11844
407.52 11806
407.88 11767
408.24 11729
408.6 11690
408.96 11652
409.32 11614
409.68 11576
410.04 11539
410.4 11501
410.76 11464
411.12 11427
411.48 11390
411.84 11354
412.2 11317
412.56 11281
412.92 11245
413.28 11209
413.64 11173
414 11138
414.36 11103
414.72 11067
415.08 11032
415.44 10997
415.8 10963
416.16 10928
416.52 10893
416.88 10859
417.24 10825
417.61 10790
417.97 10756
418.33 10722
418.69 10688
419.05 10654
419.41 10620
419.77 10590
420.13 10582
420.49 10574
420.85 10566
421.21 10558
421.57 10550
421.93 10541
422.29 10533
422.65 10524
423.01 10515
423.37 10505
423.73 10494
424.09 10483
424.45 10472
424.81 10460
425.17 10447
425.53 10433
425.89 10419
426.25 10404
426.61 10389
426.97 10372
427.33 10356
427.69 10338
428.05 10320
428.41 10301
428.77 10282
429.13 10262
429.49 10241
429.85 10220
430.21 10198
430.57 10176
430.94 10154
431.3 10130
431.66 10107
432.02 10083
432.38 10058
432.74 10033
433.1 10008
433.46 9982.1
433.82 9956.1
434.18 9929.7
434.54 9903
434.9 9875.9
435.26 9848.6
435.62 9820.9
435.98 9792.9
436.34 9764.7
436.7 9736.3
437.06 9707.7
437.42 9678.8
437.78 9649.8
438.14 9620.7
438.5 9591.4
438.86 9562
439.22 9532.5
439.58 9502.8
439.94 9473.1
440.3 9443.3
440.66 9413.4
441.02 9383.4
441.38 9353.3
441.74 9323.1
442.1 9292.8
442.46 9262.5
442.82 9232.2
443.18 9201.8
443.54 9171.5
443.9 9141.1
444.27 9110.8
444.63 9080.6
444.99 9050.4
445.35 9020.3
445.71 8990.4
446.07 8960.6
446.43 8931
446.79 8901.6
447.15 8872.4
447.51 8843.4
447.87 8814.8
448.23 8786.4
448.59 8758.3
448.95 8730.6
449.31 8703.3
449.67 8676.4
450.03 8649.9
450.39 8623.9
450.75 8598.4
451.11 8573.3
451.47 8548.8
451.83 8524.8
452.19 8501.3
452.55 8478.3
452.91 8455.7
453.27 8433.5
453.63 8411.8
453.99 8390.4
454.35 8369.4
454.71 8348.6
455.07 8328.1
455.43 8307.9
455.79 8287.8
456.15 8267.9
456.51 8248.1
456.87 8228.5
457.23 8209
457.59 8189.5
457.96 8170
458.32 8150.5
458.68 8131
459.04 8111.4
459.4 8091.7
459.76 8072
460.12 8052.1
460.48 8032.1
460.84 8012
461.2 7991.7
461.56 7971.3
461.92 7950.7
462.28 7929.8
462.64 7908.8
463 7887.5
463.36 7866.1
463.72 7844.3
464.08 7822.4
464.44 7800.2
464.8 7777.8
465.16 7755.1
465.52 7732.2
465.88 7709
466.24 7685.6
466.6 7662
466.96 7638.2
467.32 7614.1
467.68 7589.9
468.04 7565.5
468.4 7540.9
468.76 7516.1
469.12 7491.2
469.48 7466.1
469.84 7440.8
470.2 7415.3
470.56 7389.7
470.92 7363.9
471.29 7338
471.65 7311.8
472.01 7285.5
472.37 7259
472.73 7232.4
473.09 7205.6
473.45 7178.6
473.81 7151.4
474.17 7124.1
474.53 7096.6
474.89 7068.9
475.25 7041.2
475.61 7013.3
475.97 6985.3
476.33 6957.1
476.69 6928.8
477.05 6900.4
477.41 6871.8
477.77 6843.2
478.13 6814.5
478.49 6785.8
478.85 6757.1
479.21 6728.4
479.57 6699.7
479.93 6671
480.29 6642.4
480.65 6613.8
481.01 6585.3
481.37 6556.9
481.73 6528.6
482.09 6500.4
482.45 6472.3
482.81 6444.4
483.17 6416.6
483.53 6388.9
483.89 6361.4
484.25 6334
484.62 6306.7
484.98 6279.6
485.34 6252.6
485.7 6225.7
486.06 6199.1
486.42 6172.5
486.78 6146.2
487.14 6120
487.5 6094
487.86 6068.3
488.22 6042.7
488.58 6017.2
488.94 5992
489.3 5966.9
489.66 5942
490.02 5917.2
490.38 5892.5
490.74 5868
491.1 5843.5
491.46 5819.2
491.82 5795
492.18 5770.8
492.54 5746.8
492.9 5722.8
493.26 5698.9
493.62 5675.1
493.98 5651.4
494.34 5627.7
494.7 5604.1
495.06 5580.5
495.42 5557
495.78 5533.5
496.14 5510
496.5 5486.5
496.86 5463.1
497.22 5439.6
497.58 5416.1
497.95 5392.5
498.31 5368.9
498.67 5345.1
499.03 5321.3
499.39 5297.3
499.75 5273.2
500.11 5249
500.47 5224.5
500.83 5200
501.19 5175.2
501.55 5150.2
501.91 5125.1
502.27 5099.8
502.63 5074.3
502.99 5048.7
503.35 5022.9
503.71 4997
504.07 4970.9
504.43 4944.7
504.79 4918.4
505.15 4892.1
505.51 4865.7
505.87 4839.3
506.23 4813
506.59 4786.7
506.95 4760.4
507.31 4734.2
507.67 4708.1
508.03 4682.1
508.39 4656.2
508.75 4630.4
509.11 4604.7
509.47 4579.1
509.83 4553.7
510.19 4528.4
510.55 4503.3
510.91 4478.4
511.28 4453.5
511.64 4428.9
512 4404.4
512.36 4380
512.72 4355.9
513.08 4331.9
513.44 4308
513.8 4284.4
514.16 4260.9
514.52 4237.7
514.88 4214.6
515.24 4191.6
515.6 4168.9
515.96 4146.2
516.32 4123.7
516.68 4101.4
517.04 4079.1
517.4 4056.9
517.76 4034.8
518.12 4012.8
518.48 3990.9
518.84 3969
519.2 3947.2
519.56 3925.4
519.92 3903.7
520.28 3882.1
520.64 3860.6
521 3839.2
521.36 3817.8
521.72 3796.6
522.08 3775.4
522.44 3754.3
522.8 3733.2
523.16 3712.2
523.52 3691.3
523.88 3670.5
524.24 3649.7
524.61 3629
524.97 3608.4
525.33 3587.9
525.69 3567.4
526.05 3547
526.41 3526.7
526.77 3506.4
527.13 3486.2
527.49 3466.1
527.85 3446
528.21 3426
528.57 3406.2
528.93 3386.4
529.29 3366.6
529.65 3347
530.01 3327.5
530.37 3308.1
530.73 3288.7
531.09 3269.5
531.45 3250.3
531.81 3231.1
532.17 3212
532.53 3193
532.89 3174
533.25 3155.1
533.61 3136.2
533.97 3117.4
534.33 3098.7
534.69 3080
535.05 3061.4
535.41 3042.9
535.77 3024.5
536.13 3006.2
536.49 2987.8
536.85 2969.5
537.21 2951.3
537.57 2933
537.93 2914.7
538.3 2896.3
538.66 2878
539.02 2859.6
539.38 2841.1
539.74 2822.6
540.1 2804
540.46 2785.4
540.82 2766.7
541.18 2748
541.54 2729.3
541.9 2710.6
542.26 2691.8
542.62 2673
542.98 2654.2
543.34 2635.4
543.7 2616.6
544.06 2597.8
544.42 2579
544.78 2560.3
545.14 2541.5
545.5 2522.7
545.86 2503.9
546.22 2485.2
546.58 2466.3
546.94 2447.5
547.3 2428.6
547.66 2409.7
548.02 2390.8
548.38 2371.8
548.74 2352.8
549.1 2333.7
549.46 2314.5
549.82 2295.3
550.18 2276.1
550.54 2256.8
550.9 2237.4
551.26 2218.1
551.63 2198.8
551.99 2179.5
552.35 2160.2
552.71 2140.9
553.07 2121.7
553.43 2102.6
553.79 2083.5
554.15 2064.6
554.51 2045.8
554.87 2027.1
555.23 2008.5
555.59 1990.1
555.95 1971.9
556.31 1953.8
556.67 1935.9
557.03 1918.2
557.39 1900.6
557.75 1883.2
558.11 1865.9
558.47 1848.8
558.83 1831.9
559.19 1815.1
559.55 1798.4
559.91 1781.8
560.27 1765.4
560.63 1749
560.99 1732.8
561.35 1716.6
561.71 1700.5
562.07 1684.5
562.43 1668.5
562.79 1652.5
563.15 1636.6
563.51 1620.8
563.87 1604.9
564.23 1589.1
564.59 1573.3
564.96 1557.6
565.32 1541.8
565.68 1526.1
566.04 1510.5
566.4 1494.8
566.76 1479.3
567.12 1463.8
567.48 1448.5
567.84 1433.3
568.2 1418.2
568.56 1403.4
568.92 1388.8
569.28 1374.4
569.64 1360.2
570 1346.2
570.36 1332.4
570.72 1318.9
571.08 1305.6
571.44 1292.4
571.8 1279.4
572.16 1266.6
572.52 1253.8
572.88 1241.2
573.24 1228.7
573.6 1216.3
573.96 1203.9
574.32 1191.6
574.68 1179.4
575.04 1167.2
575.4 1155.1
575.76 1143.1
576.12 1131.1
576.48 1119.3
576.84 1107.6
577.2 1096
577.56 1084.4
577.92 1073
578.29 1061.6
578.65 1050.3
579.01 1039
579.37 1027.8
579.73 1016.5
580.09 1005.3
580.45 994.06
580.81 982.78
581.17 971.47
581.53 960.11
581.89 948.69
582.25 937.2
582.61 925.63
582.97 913.99
583.33 902.26
583.69 890.46
584.05 878.58
584.41 866.64
584.77 854.64
585.13 842.59
585.49 830.51
585.85 818.4
586.21 806.3
586.57 794.2
586.93 782.14
587.29 770.12
587.65 758.17
588.01 746.28
588.37 734.46
588.73 722.73
589.09 711.1
589.45 699.58
589.81 688.18
590.17 676.94
590.53 665.86
590.89 654.97
591.25 644.26
591.62 633.75
591.98 623.43
592.34 613.31
592.7 603.37
593.06 593.61
593.42 584.04
593.78 574.64
594.14 565.42
594.5 556.37
594.86 547.48
595.22 538.75
595.58 530.15
595.94 521.69
596.3 513.34
596.66 505.09
597.02 496.94
597.38 488.86
597.74 480.84
598.1 472.88
598.46 464.96
598.82 457.06
599.18 449.19
599.54 441.32
599.9 433.46
600.26 425.6
600.62 417.73
600.98 409.85
601.34 401.96
601.7 394.07
602.06 386.19
602.42 378.31
602.78 370.44
603.14 362.58
603.5 354.72
603.86 346.87
604.22 339.01
604.58 331.15
604.95 323.3
