219	40222
220	40950
221	40798
222	39618
223	37861
224	35906
225	34017
226	32209
227	30499
228	28986
229	27684
230	26625
231	25779
232	25089
233	24543
234	24137
235	23881
236	23780
237	23811
238	23974
239	24253
240	24612
241	25026
242	25479
243	25947
244	26426
245	26955
246	27499
247	28042
248	28546
249	29010
250	29423
251	29796
252	30125
253	30490
254	30903
255	31394
256	31964
257	32581
258	33202
259	33770
260	34243
261	34591
262	34810
263	34845
264	34638
265	34163
266	33437
267	32562
268	31628
269	30689
270	29744
271	28777
272	27720
273	26565
274	25359
275	24128
276	22911
277	21723
278	20594
279	19493
280	18410
281	17362
282	16347
283	15378
284	14424
285	13509
286	12662
287	11899
288	11204
289	10606
290	10089
291	9651
292	9284
293	9019
294	8815
295	8663
296	8563
297	8513
298	8495
299	8513
300	8568
301	8626
302	8706
303	8802
304	8916
305	9037
306	9167
307	9293
308	9432
309	9569
310	9719
311	9861
312	10007
313	10155
314	10308
315	10467
316	10624
317	10791
318	10945
319	11120
320	11279
321	11450
322	11622
323	11791
324	11951
325	12114
326	12263
327	12412
328	12557
329	12679
330	12807
331	12920
332	13030
333	13125
334	13215
335	13300
336	13376
337	13445
338	13500
339	13559
340	13610
341	13649
342	13690
343	13716
344	13733
345	13745
346	13751
347	13748
348	13742
349	13716
350	13680
351	13647
352	13619
353	13576
354	13530
355	13486
356	13447
357	13403
358	13378
359	13377
360	13382
361	13372
362	13389
363	13426
364	13456
365	13449
366	13375
367	13256
368	13146
369	13106
370	13111
371	13100
372	13065
373	13014
374	12966
375	12890
376	12814
377	12728
378	12662
379	12600
380	12534
381	12474
382	12401
383	12337
384	12282
385	12248
386	12208
387	12176
388	12138
389	12114
390	12078
391	12067
392	12060
393	12043
394	12023
395	12010
396	12014
397	12020
398	12021
399	12032
400	12020
401	12032
402	12048
403	12037
404	12017
405	12052
406	12037
407	12028
408	12024
409	12023
410	12008
411	11979
412	11962
413	11941
414	11898
415	11866
416	11847
417	11837
418	11832
419	11816
420	11820
421	11838
422	11858
423	11870
424	11897
425	11932
426	11977
427	12040
428	12094
429	12175
430	12258
431	12310
432	12362
433	12459
434	12574
435	12634
436	12723
437	12809
438	12888
439	12963
440	13005
441	13081
442	13141
443	13159
444	13178
445	13201
446	13212
447	13222
448	13208
449	13181
450	13153
451	13112
452	13077
453	13018
454	12978
455	12918
456	12868
457	12812
458	12756
459	12708
460	12636
461	12599
462	12553
463	12525
464	12481
465	12427
466	12375
467	12324
468	12300
469	12249
470	12199
471	12139
472	12072
473	11987
474	11866
475	11761
476	11633
477	11476
478	11351
479	11171
480	10999
481	10816
482	10615
483	10430
484	10227
485	10003
486	9729
487	9493
488	9330
489	9185
490	9025
491	8834
492	8675
493	8501
494	8359
495	8229
496	8094
497	7973
498	7864
499	7784
500	7688
501	7608
502	7551
503	7492
504	7438
505	7413
506	7373
507	7340
508	7324
509	7320
510	7288
511	7282
512	7267
513	7260
514	7261
515	7274
516	7274
517	7266
518	7268
519	7278
520	7282
521	7291
522	7289
523	7299
524	7309
525	7308
526	7298
527	7312
528	7307
529	7313
530	7324
531	7326
532	7320
533	7334
534	7323
535	7328
536	7324
537	7336
538	7346
539	7343
540	7344
541	7342
542	7343
543	7342
544	7348
545	7357
546	7340
547	7356
548	7351
549	7347
550	7352
551	7366
552	7360
553	7361
554	7367
555	7368
556	7378
557	7361
558	7361
559	7373
560	7386
561	7381
562	7365
563	7367
564	7390
565	7380
566	7375
567	7370
568	7368
569	7359
570	7357
571	7333
572	7320
573	7316
574	7332
575	7319
576	7313
577	7307
578	7325
579	7282
580	7309
581	7309
582	7321
583	7264
584	7298
585	7340
586	7313
587	7313
588	7325
589	7328
590	7347
591	7363
592	7359
593	7349
594	7337
595	7336
596	7354
597	7358
598	7357
599	7356
600	7345
601	7344
602	7343
603	7349
604	7354
605	7350
606	7349
607	7350
608	7354
609	7358
610	7362
611	7359
612	7366
613	7351
614	7355
615	7356
616	7360
617	7365
618	7375
619	7386
620	7386
621	7386
622	7372
623	7364
624	7346
625	7347
626	7370
627	7376
628	7392
629	7392
630	7386
631	7371
632	7343
633	7348
634	7345
635	7349
636	7353
637	7370
638	7386
639	7400
640	7396
641	7409
642	7390
643	7386
644	7391
645	7385
646	7391
647	7384
648	7381
649	7369
650	7371
651	7379
652	7365
653	7370
654	7391
655	7246
656	7107
657	7153
658	7250
659	7347
660	7361
661	7357
662	7353
663	7341
664	7349
665	7350
666	7344
667	7339
668	7332
669	7331
670	7318
671	7317
672	7295
673	7300
674	7304
675	7304
676	7292
677	7296
678	7279
679	7282
