280	0.001444971
280.5	0.001509785
281	0.0015364731
281.5	0.0015860368
282	0.0016851641
282.5	0.0016165375
283	0.0015784116
283.5	0.0015593487
284	0.0016470382
284.5	0.0015822242
285	0.0014106577
285.5	0.001639413
286	0.0014220955
286.5	0.001593662
287	0.0016966018
287.5	0.0017537907
288	0.0018186047
288.5	0.0019367949
289	0.0020092341
289.5	0.0021236117
290	0.0024095559
290.5	0.0027450637
291	0.0029280679
291.5	0.003408454
292	0.0035952709
292.5	0.004937302
293	0.0052499342
293.5	0.0078234314
294	0.0094056556
294.5	0.0122345962
295	0.0147547171
295.5	0.0183118621
296	0.0206832921
296.5	0.024213749
297	0.0260171033
297.5	0.0283389696
298	0.0292044272
298.5	0.029131988
299	0.0294598706
299.5	0.0277747065
300	0.0276908296
300.5	0.0276603289
301	0.0277098925
301.5	0.028335157
302	0.0290633614
302.5	0.0308438402
303	0.033142831
303.5	0.0371307985
304	0.0390942815
304.5	0.0438485792
305	0.047093092
305.5	0.0530750432
306	0.0569143197
306.5	0.0635291606
307	0.0689925998
307.5	0.0781008735
308	0.0821803431
308.5	0.0901486528
309	0.0965118629
309.5	0.1064017172
310	0.1125590475
310.5	0.1226242809
311	0.130653592
311.5	0.1445809775
312	0.1502502964
312.5	0.1624658297
313	0.1715283523
313.5	0.1878576684
314	0.193465986
314.5	0.208323643
315	0.219059892
315.5	0.2333761614
316	0.2443487908
316.5	0.2592445737
317	0.2673806374
317.5	0.2876788581
318	0.2961389917
318.5	0.3089721643
319	0.3208865031
319.5	0.3367468708
320	0.3459962103
320.5	0.3611779373
321	0.3743428051
321.5	0.3895588454
322	0.4015456233
322.5	0.4177491241
323	0.4269222118
323.5	0.4499464331
324	0.453820023
324.5	0.4697566425
325	0.4795778702
325.5	0.5003297889
326	0.5137005364
326.5	0.5278757401
327	0.5405030329
327.5	0.5550861836
328	0.5666802649
328.5	0.5840466051
329	0.5941270888
329.5	0.6126067048
330	0.6229273816
330.5	0.6436487996
331	0.6526198201
331.5	0.673768248
332	0.6848552551
332.5	0.6954008746
333	0.7096942685
333.5	0.7250056236
334	0.7351547339
334.5	0.7456927283
335	0.7576413803
335.5	0.7756939864
336	0.7817750649
336.5	0.7967814129
337	0.8047306597
337.5	0.8186008563
338	0.8262870345
338.5	0.83449935
339	0.8467034454
339.5	0.8605812672
340	0.8651296852
340.5	0.8726481095
341	0.8820423274
341.5	0.8884627262
342	0.8990007206
342.5	0.9030992531
343	0.9132559886
343.5	0.9191578755
344	0.9271795615
344.5	0.9297454335
345	0.9353613762
345.5	0.9437986343
346	0.9490333182
346.5	0.9539401195
347	0.9613899172
347.5	0.9631665834
348	0.9679551945
348.5	0.9780051775
349	0.9768194625
349.5	0.983243674
350	0.9831559844
350.5	0.9869304469
351	0.9893743161
351.5	0.9945556238
352	0.9924587001
352.5	0.9979107016
353	0.9950474477
353.5	0.9947958168
354	1
354.5	0.9989667885
355	0.9952266393
355.5	0.9983949003
356	0.99935186
356.5	0.9988829116
357	0.994349744
357.5	0.9906515332
358	0.990922227
358.5	0.9866025643
359	0.9851614059
359.5	0.9830568571
360	0.9813755056
360.5	0.9764877673
361	0.9732051287
361.5	0.9681191358
362	0.96463443
362.5	0.9613594165
363	0.9538905558
363.5	0.9474244059
364	0.9474472814
364.5	0.9375764901
365	0.9308625219
365.5	0.9249949483
366	0.9253380813
366.5	0.9138431272
367	0.911094251
367.5	0.9051275501
368	0.8975290615
368.5	0.8940634186
369	0.8823092085
369.5	0.8808642375
370	0.8728692397
370.5	0.8663001498
371	0.8603906378
371.5	0.851061234
372	0.8441718867
372.5	0.8376790487
373	0.8359976972
373.5	0.8228137665
374	0.8178612142
374.5	0.8107774249
375	0.80582106
375.5	0.7955118209
376	0.7897395621
376.5	0.7836051073
377	0.7810392353
377.5	0.7711150677
378	0.762155485
378.5	0.752475323
379	0.7478354029
379.5	0.738155241
380	0.7267174758
380.5	0.7116158131
381	0.7066022593
381.5	0.6948976129
382	0.6916264121
382.5	0.6719610811
383	0.667664294
383.5	0.6546595549
384	0.643126475
384.5	0.6362447529
385	0.6281620655
385.5	0.6146311893
386	0.6083747317
386.5	0.5953051786
387	0.5870089863
387.5	0.5762689247
388	0.5703632253
388.5	0.5598404813
389	0.5536602755
389.5	0.5450476383
390	0.5371784558
390.5	0.5296447811
391	0.5220424799
391.5	0.5120077472
392	0.5064528059
392.5	0.4963951977
393	0.4912558285
393.5	0.4816671687
394	0.4736874211
394.5	0.468982687
395	0.4643275166
395.5	0.4566680265
396	0.4487378426
396.5	0.4450358193
397	0.4369683822
397.5	0.4266248299
398	0.4231553744
398.5	0.4156178871
399	0.4100438829
399.5	0.401122426
400	0.3970582068
400.5	0.3920789663
401	0.3834701417
401.5	0.3777970102
402	0.3738700441
402.5	0.3684752315
403	0.3615134451
403.5	0.3502510589
404	0.3472276763
404.5	0.3390039232
405	0.3369413128
405.5	0.3269675816
406	0.3255721742
406.5	0.3171882923
407	0.3124683079
407.5	0.304713503
408	0.3010267301
408.5	0.2929554804
409	0.2900426629
409.5	0.2822573573
410	0.2791348474
410.5	0.2736104068
411	0.2674187633
411.5	0.2626835285
412	0.2610403029
412.5	0.2534608771
413	0.2496139754
413.5	0.2442344132
414	0.2406277046
414.5	0.2374975695
415	0.2329110256
415.5	0.2287133658
416	0.2258577371
416.5	0.223310928
417	0.2190027031
417.5	0.212677619
418	0.2097076126
418.5	0.2053841373
419	0.2027420136
419.5	0.1980754054
420	0.196031858
420.5	0.1909992413
421	0.1876098502
421.5	0.1840832059
422	0.1820472837
422.5	0.1778419987
423	0.1772777356
423.5	0.1731677653
424	0.1700757561
424.5	0.1662212293
425	0.1641700567
425.5	0.1581995433
426	0.1568880128
426.5	0.1536701882
427	0.1513445093
427.5	0.1477759266
428	0.143826085
428.5	0.1410733961
429	0.1381872667
429.5	0.1350304435
430	0.1353735765
430.5	0.1297614463
431	0.1285337929
431.5	0.124206505
432	0.1225137158
432.5	0.1202032872
433	0.1187659414
433.5	0.1149647907
434	0.1122883537
434.5	0.1110607002
435	0.1088837122
435.5	0.105616324
436	0.1039311599
436.5	0.101262348
437	0.1009459032
437.5	0.0976251387
438	0.0946551323
438.5	0.0948419491
439	0.0922570142
439.5	0.0894280736
440	0.0889820008
440.5	0.0884291755
441	0.0857069873
441.5	0.0841705142
442	0.0826759795
442.5	0.080235923
443	0.0787985771
443.5	0.0769570969
444	0.0763203947
444.5	0.0744522264
445	0.0738193367
445.5	0.0713373416
446	0.0698771203
446.5	0.0686609046
447	0.0677268204
447.5	0.066285662
448	0.0661445962
448.5	0.0634033452
449	0.0629496471
449.5	0.0613788607
450	0.060227459
450.5	0.0589654923
451	0.0568304428
451.5	0.0558811082
452	0.0555379753
452.5	0.0541082546
453	0.0526099074
453.5	0.0520151436
454	0.0508408664
454.5	0.0500669109
455	0.0487820686
455.5	0.0468262108
456	0.0469253381
456.5	0.0454956174
457	0.0451639222
457.5	0.0432805036
458	0.0422816054
458.5	0.042071913
459	0.0411492666
459.5	0.0394183515
460	0.0393802256
460.5	0.0390980941
461	0.0381220715
461.5	0.036246278
462	0.0362081521
462.5	0.0357925799
463	0.0352969434
463.5	0.03406929
464	0.03342115
464.5	0.0323726881
465	0.0323383748
465.5	0.031633046
466	0.0311412221
466.5	0.0305235828
467	0.0310230318
467.5	0.0291548635
468	0.028419034
468.5	0.0277708939
469	0.0273515092
469.5	0.0274620743
470	0.026695744
470.5	0.0265508656
471	0.0260781047
471.5	0.0250182051
472	0.0245149434
472.5	0.0246064456
473	0.0233635417
473.5	0.023092848
474	0.0229517822
474.5	0.0225667108
475	0.021647877
475.5	0.0216669399
476	0.0212666181
476.5	0.0205384137
477	0.0196500806
477.5	0.0196996443
478	0.0191544441
478.5	0.0188723126
479	0.018349988
479.5	0.017747599
480	0.018090732
480.5	0.017015582
481	0.0168935792
481.5	0.0162797525
482	0.0159633076
482.5	0.0158718055
483	0.0157726782
483.5	0.014792843
484	0.015006348
484.5	0.0149567843
485	0.0144535226
485.5	0.0139464484
486	0.0139197603
486.5	0.0137825071
487	0.0132258692
487.5	0.0131686803
488	0.0130962412
488.5	0.0123032228
489	0.0123718494
489.5	0.0120554045
490	0.0118685877
490.5	0.0121774074
491	0.0116817709
491.5	0.0115864562
492	0.0113882016
492.5	0.0111785092
493	0.0108963777
493.5	0.0101681733
494	0.0102558628
494.5	0.0102520502
495	0.0102787383
495.5	0.00980979
496	0.0097716641
496.5	0.0092760276
497	0.0089862709
497.5	0.0091349618
498	0.0091921506
498.5	0.0091578373
499	0.0088947687
499.5	0.0087232023
500	0.0079759349
